System,3wrobotNI
Controller,kinematic
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,61.578003380682304,6.157800338068231,6.363961030678928,-0.7830091830127586
0.0011,-2.9999977034609873,-2.9980005214324703,1.5692883588414805,61.536011826976946,12.311401520765926,6.361838180226001,-0.7825391332832587
0.007378359603729669,-2.99994294073348,-2.9841882527570913,1.5643750277745103,61.245945355398526,18.43599605630578,6.3471516166692945,-0.779297957995736
0.057378359603729674,-2.9970924031281037,-2.874232152920343,1.5253953588935956,58.93731990248042,24.32972804655382,6.228843393358106,-0.7538073631877458
0.10737835960372968,-2.9900178459650637,-2.7644663109255014,1.4875888226589113,56.64130083062626,29.99385812961645,6.1082388282320075,-0.7316543167191703
0.1573783596037297,-2.9788616967842065,-2.65503958959951,1.4509051489288902,54.3624734637651,35.43010547599296,5.985517314279931,-0.7127958768982088
0.2073783596037297,-2.9637527398661097,-2.546087992411422,1.4151794116733374,52.10410187817712,40.640515663810675,5.860835036782077,-0.6968410252095951
0.2573783596037297,-2.9448064841447272,-2.437737524989815,1.3802646495002142,49.86919246797697,45.62743491060837,5.7343274502821755,-0.6834480144480981
0.30737835960372967,-2.9221267647749887,-2.3301064012486643,1.3460312129214744,47.66053566609113,50.39348847721749,5.606112423841255,-0.6723231816847157
0.35737835960372966,-2.8958072367768675,-2.223306836311376,1.3123643547295931,45.48073044866331,54.941561522083816,5.476292896856038,-0.663214532398392
0.40737835960372965,-2.8659327386211944,-2.117446511883038,1.2791621173381864,43.33220683051775,59.274782205135594,5.344959114363688,-0.6559062287238566
