System,3wrobotNI
Controller,MPC
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,452.5939559999999,45.25939559999999,-0.22000000000000003,-0.284
0.0011,-3.0000001847690716,-3.0001999478407635,1.5697418854166667,452.62316647778596,90.5217122477786,-0.22000000000000003,-0.284
0.009625025278351221,-3.00000443277506,-3.0020754481330694,1.567320778237615,452.89764024572986,135.81147627235157,-0.22000000000000003,-0.284
0.05962502527835122,-3.0001207606633944,-3.0130747405936202,1.553120778237615,454.5248394259639,181.26396021494796,-0.22000000000000003,-0.284
0.10962502527835122,-3.0003932615277176,-3.0240712723236376,1.538920778237615,464.51876045349286,227.71583626029724,2.2,-1.9042882381484458
0.1596250252783512,-2.9928238076008733,-2.9250126900901625,1.4510904924155048,448.3893168244062,272.55476794273784,2.2,-1.9042882381484458
0.2096250252783512,-2.9745120398862124,-2.8165897193103984,1.3558760805080825,429.8272016984711,315.5374881125849,2.2,-1.9042882381484458
0.2596250252783512,-2.945975376610546,-2.710398757931209,1.2606616686006602,409.3055129082532,356.4680394034102,2.199999999974277,-1.5001454599205182
0.3096250252783512,-2.9083092851118044,-2.607049024656263,1.1838125990892727,389.8660365412871,395.45464305753893,2.199999999974277,-1.5001454599205182
0.35962502527835116,-2.863015997911273,-2.5068350225259626,1.108805326093247,370.34694651344523,432.48933770888345,2.199999999974277,-1.5001454599205182
0.40962502527835115,-2.8103403304125925,-2.410296936042077,1.033798053097221,349.6274860797879,467.4520863168622,2.1999999999147883,-1.014960762611381
0.45962502527835114,-2.7514685632058185,-2.3173476839413163,0.9808388867888109,330.3491788355547,500.4870042004177,2.1999999999147883,-1.014960762611381
0.5096250252783512,-2.687980162526637,-2.2275332843361193,0.9300908486582419,310.90322438531274,531.577326638949,2.199999999892255,-0.7208385568068163
0.5596250252783512,-2.6205265797904183,-2.140632985113027,0.8927085201404062,292.393265034986,560.8166531424475,2.199999999892255,-0.7208385568068163
0.6096250252783513,-2.549994367037825,-2.0562298028624744,0.8566665923000654,274.16016730119264,588.2326698725668,2.2,-0.5678756890530133
0.6596250252783513,-2.476718755401081,-1.974189134690207,0.8275757114448908,256.63632767849964,613.8963026404168,2.2,-0.5678756890530133
0.7096250252783514,-2.4011460947919936,-1.8942644197084042,0.7991819269922401,239.50570679643053,637.8468733200599,2.1999999999688518,-0.4283789635767299
0.7596250252783514,-2.3235535714191107,-1.8162926110726445,0.7771272515488632,223.07293650868763,660.1541669709287,2.1999999999688518,-0.4283789635767299
0.8096250252783515,-2.2443111115639542,-1.74000257261152,0.7557083033700267,207.12537975461188,680.8667049463899,2.2,-0.31741417773310077
0.8596250252783515,-2.1636201613658343,-1.6652420376040895,0.739331895589553,191.84444457387545,700.0511494037775,2.2,-0.31741417773310077
0.9096250252783515,-2.0817543603910877,-1.5917727470501446,0.7234611867028979,177.09546717551655,717.7606961213291,2.1999999999869164,-0.21454301535305242
0.9596250252783516,-1.9988831205063173,-1.5194360092669004,0.7122652220441904,162.99883834446277,734.0605799557754,2.1999999999869164,-0.21454301535305242
1.0096250252783516,-1.9152419586939022,-1.447993444781325,0.7015380712765378,149.46654994352073,749.0072349501276,2.2,-0.11608129171722946
1.0596250252783517,-1.8309799572934125,-1.3772812599799298,0.6952852878980651,136.57167832540648,762.6644027826682,2.2,-0.11608129171722946
1.1096250252783517,-1.7463101286531721,-1.3070602791395969,0.6894812233122036,124.28767189299586,775.0931699719678,2.1999999999982243,-0.14881722741376177
1.1596250252783518,-1.661187464601737,-1.237388813745872,0.6821895491484659,112.59440087146878,786.3526100591147,2.1999999999982243,-0.14881722741376177
1.2096250252783518,-1.5755488765315264,-1.1683527622537744,0.6747486877777777,101.50073087354905,796.5026831464696,2.2,-0.1427728851943485
1.2596250252783519,-1.4894074080198902,-1.0999451804576446,0.6675824976876333,91.01139616487879,805.6038227629575,2.2,-0.1427728851943485
1.309625025278352,-1.4027798055607101,-1.0321542731960434,0.6604438534279159,81.13268786998589,813.7170915499561,2.199999999999795,-0.16781275967920578
1.359625025278352,-1.31563609990827,-0.9650280847652928,0.6521673294552798,71.84792214210941,820.901883764167,2.199999999999795,-0.16781275967920578
1.409625025278352,-1.2279323152235126,-0.898635501123456,0.6437766914713194,63.15611313247203,827.2174950774142,2.2,-0.13257578116211868
