System,3wrobotNI
Controller,LQR
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,1320.0188328037652,132.00188328037652,24.74103799057497,26.218981138722597
0.0011,-3.000000962359773,-2.998000381600982,1.5725811458333334,1320.4143622778195,264.04331950815845,24.677197044329734,26.286675042512957
0.0064803757925502295,-3.000112571546368,-2.986159709690684,1.5878614130841762,1322.7470819918997,396.3180277073484,24.295908337028337,26.683642760120375
0.05648037579255023,-3.0098159868174825,-2.8763340334811587,1.729861413084176,1343.1116979603657,530.629197503385,20.493528359603186,30.046668418967254
0.10648037579255024,-3.035089698329521,-2.7684529211499105,1.871861413084176,1359.2294582387403,666.552143327259,16.27861077646966,32.76974707292724
0.15648037579255025,-3.0755752895428454,-2.664725513031481,2.013861413084176,1368.9279548703037,803.4449388142895,11.736002470872739,34.79337059931699
0.20648037579255024,-3.13060005013003,-2.5672991898945567,2.155861413084176,1370.964462495397,940.5413850638291,6.9571467863488206,36.07662887316192
0.25648037579255023,-3.1991870525399264,-2.4782145979269083,2.297861413084176,1365.2252158622125,1077.0639066500503,2.0382427593706787,36.5980090968324
0.3064803757925502,-3.2746270162832616,-2.404595207207786,2.439861413084176,1353.56605567561,1212.4205122176113,-2.921691380775396,36.36717738881802
0.3564803757925502,-3.198170374837144,-2.458671093668822,2.5818614130841757,1360.9854554942174,1348.519057767033,-7.822811462859041,35.73303388548301
0.4064803757925502,-3.0975145033177465,-2.512188974340046,2.7238614130841756,1366.1097245398973,1485.1300302210227,-12.56645725090372,34.42192275516227
0.4564803757925502,-2.98982313591624,-2.5510946617619354,2.8658614130841755,1365.2047816083225,1621.650508381855,-17.057138488600835,32.41293754340509
0.5064803757925502,-2.877226790546156,-2.5744683299979463,3.0078614130841754,1357.5108266299019,1757.4015910448452,-21.204457131587553,29.730931248749137
0.5564803757925503,-2.761976324876327,-2.5817020148050087,-3.133323894095411,1343.0718006062757,1891.7087711054728,-24.924927072783408,26.414170323615497
0.6064803757925503,-2.6463970536437755,-2.5725154987205863,-2.991323894095411,1321.5497214470977,2023.8637432501826,-28.143654729457367,22.514776212969814
0.6564803757925504,-2.5328407282061804,-2.546965394194806,-2.849323894095411,1296.9759121347704,2153.5613344636595,-30.795846661572554,18.098916514657226
0.7064803757925504,-2.423636398114948,-2.5054471281394,-2.707323894095411,1272.6395913587235,2280.825293599532,-32.82811387283928,13.246646728169022
0.7564803757925505,-2.32104121731854,-2.448689686589013,-2.5653238940954113,1252.3965345489923,2406.0649470544313,-34.19954653871276,8.051294982802256
0.8064803757925505,-2.2271922762821172,-2.3777431399497697,-2.4233238940954114,1240.133373030412,2530.0782843574725,-34.8825375269099,2.6182822887022787
0.8564803757925505,-2.1436654334860874,-2.2943204194316538,-2.2913993473822476,1238.7391501952845,2653.952199377001,-34.88791672222488,-2.5421837721648437
