System,3wrobotNI
Controller,LQR
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,122928.10152064095,12292.810152064096,250.19900241064187,245.57706695324904
0.0011,-3.000000962359773,-2.998000381600982,1.5725811458333334,122917.2732017333,24584.537472237425,249.5533972800249,246.21111689809803
0.0064803757925502295,-3.000112571546368,-2.986159709690684,1.5878614130841762,122852.52142473853,36869.78961471128,245.69753423039884,249.92959802456298
0.05648037579255023,-3.0098159868174825,-2.8763340334811587,1.729861413084176,122191.28038945093,49088.91765365637,207.24515897029863,281.46118695580645
0.10648037579255024,-3.035089698329521,-2.7684529211499105,1.871861413084176,121406.66733366346,61229.58438702271,164.62090953723882,307.06065119222353
0.15648037579255025,-3.0755752895428454,-2.664725513031481,2.013861413084176,120497.50238624417,73279.33462564713,118.68281806203001,326.1767550269128
0.20648037579255024,-3.13060005013003,-2.5672991898945567,2.155861413084176,119500.96610881278,85229.43123652841,70.3556247814654,338.4228313075016
0.25648037579255023,-3.1991870525399264,-2.4782145979269083,2.297861413084176,118496.82037686952,97079.11327421537,20.612162887406996,343.5844912179656
0.3064803757925502,-3.2800717294628146,-2.3993622435187896,2.439861413084176,117600.05290433642,108839.11856464902,-29.546224742075747,341.6205567210294
0.3564803757925502,-3.2041950734556743,-2.452947896026741,2.5818614130841757,118748.65069605414,120713.98363425443,-79.1098427155512,335.36149697568015
0.4064803757925502,-3.1035392019362766,-2.506465776697965,2.7238614130841756,120295.80172809257,132743.56380706368,-127.08096843834323,322.68079496865005
0.4564803757925502,-2.99584783453477,-2.5453714641198544,2.8658614130841755,121868.2342268575,144930.38722974944,-172.49393640856343,303.4640159019829
0.5064803757925502,-2.883251489164686,-2.568745132355865,3.0078614130841754,123278.87902409576,157258.275132159,-214.43457719936706,277.97973362178647
0.5564803757925503,-2.768001023494857,-2.5759788171629276,-3.133323894095411,124380.24030012058,169696.29916217105,-252.05861981797483,246.6223373103506
0.6064803757925503,-2.6524217522623057,-2.566792301078505,-2.991323894095411,125088.2762227174,182205.1267844428,-284.6086869993981,209.91331478657543
0.6564803757925504,-2.5388654268247106,-2.5412421965527248,-2.849323894095411,125401.65435599483,194745.2922200423,-311.4295413172147,168.50006752145103
0.7064803757925504,-2.429661096733478,-2.499723930497319,-2.707323894095411,125397.35242244537,207285.02746228682,-331.9812752050372,123.15154834691076
0.7564803757925505,-2.3270659159370704,-2.442966488946932,-2.5653238940954113,125217.87068886127,219806.81453117295,-345.8501793716942,74.74998267359902
0.8064803757925505,-2.2332169749006474,-2.3720199423076886,-2.4233238940954114,125043.45730213301,232311.16026138625,-352.7570708273991,24.277974545809496
0.8564803757925505,-2.1500852334416,-2.2882359360514273,-2.2813238940954115,125055.48668951483,244816.70893033774,-352.5629128765667,-27.199555595365588
0.9064803757925506,-2.066627453686488,-2.1972369765330924,-2.3974384774287447,125029.27927343197,257319.63685768095,-353.25272430663904,15.064711505807185
0.9564803757925506,-1.9782337350130517,-2.1105199005788213,-2.2813238940954115,125068.75277975416,269826.5121356564,-352.56291287656677,-27.46949402653228
1.0064803757925507,-1.8943146013287748,-2.019017408898362,-2.3974384774287447,125032.45228086339,282329.75736374274,-353.252724306639,15.216848571297739
1.0564803757925507,-1.805466565892977,-1.931855111697038,-2.2813238940954115,125082.9865005582,294838.0560137986,-352.5629128765669,-27.752166620744944
1.1064803757925508,-1.721150469550454,-1.8399192677315592,-2.3974384774287447,125036.0134215506,307341.65735595365,-353.2527243066388,15.376307046386994
1.1564803757925508,-1.6319182774431562,-1.7523806044951291,-2.2813238940954115,125098.27827864331,319851.485183818,-352.56291287656694,-28.048748793422796
1.2064803757925509,-1.5472735760329686,-1.6600859180345207,-2.3974384774287447,125039.99426955664,332355.4846107736,-353.25272430663875,15.543789353536788
1.256480375792551,-1.4577312257115083,-1.5722435044999445,-2.2813238940954115,125114.73444672929,344866.95805544656,-352.56291287656643,-28.360633667926056
1.306480375792551,-1.372829560137451,-1.4796680707696896,-2.3974384774287447,125044.43164108161,357371.4012195547,-353.2527243066389,15.720134260414616
1.356480375792551,-1.2830541490575174,-1.3915975576465003,-2.2813238940954115,125132.4820758251,369884.6494271372,-352.5629128765667,-28.689498590841364
1.406480375792551,-1.1979697277243695,-1.2988222770059978,-2.3974384774287447,125049.36930071801,382389.586357209,-353.25272430663904,15.90636000557108
1.456480375792551,-1.1080406820077104,-1.2106015940994173,-2.2813238940954115,125151.67580264155,394904.7539374732,-352.5629128765666,-29.037398601625345
1.5064803757925511,-1.0228495393553854,-1.117709363712333,-2.3974384774287447,125054.86041758493,407410.2399792317,-353.2527243066388,16.103725682829438
1.5564803757925512,-0.9328478201902541,-1.0294179412744195,-2.2813238940954115,125172.50773416754,419927.49075264845,-352.5629128765666,-29.4069014534824
1.6064803757925512,-0.8476270569828088,-0.9364928268276281,-2.3974384774287447,125060.97119638204,432433.5878722867,-353.2527243066386,16.31382127597778
1.6564803757925513,-0.7576343516865333,-0.848210801916454,-2.2813238940954115,125195.22228265034,444953.11010055174,-352.5629128765669,-29.8012891760664
1.7064803757925513,-0.6724613646468203,-0.7553371976634851,-2.3974384774287447,125067.78642816495,457459.8887433682,-353.2527243066384,16.538704552681843
1.7564803757925513,-0.58255927047313,-0.6671446134401416,-2.2813238940954115,125220.13926884011,469981.9026702522,-352.56291287656654,-30.224871164027057
1.8064803757925514,-0.4975109789603266,-0.5744063989616949,-2.3974384774287447,125075.41834021416,482489.4445042736,-353.2527243066387,16.78111852689392
1.8564803757925514,-0.40778018780656666,-0.4863824049254857,-2.2813238940954115,125247.69168333455,495014.21367260703,-352.56291287656654,-30.683494848043726
1.9064803757925515,-0.3229322652633639,-0.3938621070323878,-2.3974384774287447,125084.0214785636,507522.6158204634,-353.2527243066387,17.044856251700992
